Date,Month,Year,Channel,Campaign_Name,Ad_Spend,Operational_Cost,Impressions,Clicks,Leads_Generated,Customers_Acquired,Total_Cost,Revenue_Generated,AOV,Conversion_Rate,Cost_Per_Acquisition,Month Name
12/13/2022,12,2022,Google Search,Holiday Sales,2220.56,314.55,216341,15176,2761,481,2535.11,569.2,1.18,0.1742,5.27,December
8/23/2020,8,2020,TikTok,Reactivation Campaign,3458.68,451.01,171851,1820,1941,248,3909.69,16131.91,65.05,0.1278,15.76,August
1/23/2021,1,2021,Email,Brand Awareness,1729.04,408.76,188279,12355,4047,69,2137.8,2930.32,42.47,0.017,30.98,January
9/16/2022,9,2022,LinkedIn Ads,Holiday Sales,377.27,299.9,226687,10019,3096,120,677.17,15564.34,129.7,0.0388,5.64,September
10/23/2024,10,2024,Google Search,Holiday Sales,1932.21,370.51,297124,12454,4660,67,2302.72,15991.34,238.68,0.0144,34.37,October
2/1/2022,2,2022,Referral,Black Friday Push,4727.8,195.11,319261,9039,973,61,4922.91,10850.81,177.88,0.0627,80.7,February
2/4/2021,2,2021,Instagram,Discount Week,3244.5,327.66,146213,3265,3369,444,3572.16,6331.7,14.26,0.1318,8.05,February
9/15/2021,9,2021,Facebook Ads,Lead Gen Burst,3390.25,243.77,141416,12030,3208,327,3634.02,3071.65,9.39,0.1019,11.11,September
2/5/2022,2,2022,Facebook Ads,Black Friday Push,3198.18,111.17,499224,6744,894,408,3309.35,14788.74,36.25,0.4564,8.11,February
8/19/2023,8,2023,TikTok,Brand Awareness,1075.06,356.83,16896,19410,797,191,1431.89,12107.46,63.39,0.2396,7.5,August
7/7/2022,7,2022,Google Search,Discount Week,2149.84,287.1,90353,17186,3463,470,2436.94,13177.98,28.04,0.1357,5.18,July
5/15/2023,5,2023,LinkedIn Ads,Brand Awareness,3779.61,192.14,30813,10711,986,493,3971.75,371.65,0.75,0.5,8.06,May
6/6/2023,6,2023,TikTok,Discount Week,596.73,457.44,216503,1442,3536,189,1054.17,18564.84,98.23,0.0535,5.58,June
5/2/2022,5,2022,Instagram,Reactivation Campaign,1461.48,30.05,66679,6839,3534,151,1491.53,1512.55,10.02,0.0427,9.88,May
7/31/2021,7,2021,TikTok,Brand Awareness,1453.96,171.57,142753,14435,806,286,1625.53,7462.76,26.09,0.3548,5.68,July
3/15/2020,3,2020,Email,Black Friday Push,2216.89,47.3,204975,17111,47,444,2264.19,8173.69,18.41,9.4468,5.1,March
3/10/2021,3,2021,Facebook Ads,Discount Week,4903.81,387.93,266372,155,3354,402,5291.74,226.84,0.56,0.1199,13.16,March
4/12/2020,4,2020,Facebook Ads,Discount Week,430.76,357.01,398798,11529,1782,96,787.77,10042.37,104.61,0.0539,8.21,April
12/16/2023,12,2023,Referral,Holiday Sales,2641.63,179.05,210755,1996,3206,312,2820.68,15105.62,48.42,0.0973,9.04,December
9/23/2024,9,2024,Referral,Holiday Sales,978.89,344.32,274541,5594,354,309,1323.21,16500.72,53.4,0.8729,4.28,September
2/2/2022,2,2022,LinkedIn Ads,Summer Promo,4856.32,210.05,433015,17529,1572,263,5066.37,17612.06,66.97,0.1673,19.26,February
1/7/2022,1,2022,Instagram,Brand Awareness,655.19,383,300155,13325,1134,97,1038.19,9856.83,101.62,0.0855,10.7,January
3/16/2022,3,2022,Email,Holiday Sales,2077.64,238.01,80183,7035,2964,453,2315.65,12686.6,28.01,0.1528,5.11,March
8/22/2023,8,2023,Google Search,Summer Promo,3715.64,217.89,356398,1832,3792,113,3933.53,1774.49,15.7,0.0298,34.81,August
4/7/2020,4,2020,TikTok,Reactivation Campaign,3552.32,468.67,438480,19691,1785,476,4020.99,9863.16,20.72,0.2667,8.45,April
3/8/2022,3,2022,LinkedIn Ads,Reactivation Campaign,2171.37,140.42,43317,6263,588,125,2311.79,3265.35,26.12,0.2126,18.49,March
9/20/2023,9,2023,Instagram,Holiday Sales,1797.97,77.81,179986,14535,4532,456,1875.78,7518.93,16.49,0.1006,4.11,September
5/8/2022,5,2022,Referral,Brand Awareness,2048.3,300.58,216705,15655,3382,463,2348.88,6720.25,14.51,0.1369,5.07,May
3/10/2021,3,2021,TikTok,Discount Week,1394.95,485.27,365633,4919,3406,436,1880.22,8586.1,19.69,0.128,4.31,March
3/22/2021,3,2021,Referral,Lead Gen Burst,1106.13,201.36,177326,17995,3190,132,1307.49,11518.41,87.26,0.0414,9.91,March
8/24/2023,8,2023,TikTok,Brand Awareness,2466.89,49.78,303240,9917,2199,418,2516.67,18076.96,43.25,0.1901,6.02,August
9/5/2020,9,2020,Google Search,Black Friday Push,1415.82,182.87,316929,4031,1167,453,1598.69,8010.8,17.68,0.3882,3.53,September
6/14/2020,6,2020,Instagram,Reactivation Campaign,1508.56,262.85,53344,9543,303,417,1771.41,19626.4,47.07,1.3762,4.25,June
2/13/2024,2,2024,TikTok,Holiday Sales,3318.1,97.72,247060,5732,3352,121,3415.82,15228.76,125.86,0.0361,28.23,February
9/10/2022,9,2022,Email,Holiday Sales,4845.83,335.89,476859,5832,1944,197,5181.72,10327.32,52.42,0.1013,26.3,September
9/20/2023,9,2023,LinkedIn Ads,Discount Week,3057.82,498.92,383526,17377,793,294,3556.74,12951.72,44.05,0.3707,12.1,September
10/16/2022,10,2022,Facebook Ads,Black Friday Push,477.2,236.83,200618,9187,4950,482,714.03,2224.04,4.61,0.0974,1.48,October
6/25/2021,6,2021,Email,Discount Week,470.36,190.27,465307,17034,2894,122,660.63,16921.53,138.7,0.0422,5.42,June
1/28/2022,1,2022,Email,Black Friday Push,4761.97,212.34,459819,13062,1382,282,4974.31,11730.68,41.6,0.2041,17.64,January
2/3/2023,2,2023,LinkedIn Ads,Lead Gen Burst,1556.72,75.27,160484,1574,1954,385,1631.99,19724.14,51.23,0.197,4.24,February
5/5/2024,5,2024,Facebook Ads,Reactivation Campaign,551.13,443.97,111489,16684,3277,260,995.1,12801.29,49.24,0.0793,3.83,May
3/21/2020,3,2020,Email,Holiday Sales,3035.32,219.12,445874,128,882,39,3254.44,16715.41,428.6,0.0442,83.45,March
5/12/2020,5,2020,TikTok,Holiday Sales,3155.88,205.89,494057,3173,3747,54,3361.77,16035.3,296.95,0.0144,62.26,May
3/7/2022,3,2022,TikTok,Lead Gen Burst,3277.67,336.65,443765,7114,1582,474,3614.32,7040.13,14.85,0.2996,7.63,March
6/18/2022,6,2022,TikTok,Summer Promo,1410.27,232.18,259667,13118,3144,161,1642.45,5340.29,33.17,0.0512,10.2,June
5/17/2020,5,2020,Facebook Ads,Reactivation Campaign,174.04,331.15,12549,8467,2497,289,505.19,8723.77,30.19,0.1157,1.75,May
7/2/2020,7,2020,Email,Discount Week,4828.58,49.49,465432,13412,2760,200,4878.07,9451.38,47.26,0.0725,24.39,July
11/25/2023,11,2023,Facebook Ads,Lead Gen Burst,1329.38,410.59,26739,1259,1908,276,1739.97,4953.68,17.95,0.1447,6.3,November
9/15/2023,9,2023,TikTok,Discount Week,3412.53,471.44,284353,5203,1387,16,3883.97,17913.04,1119.56,0.0115,242.75,September
2/23/2022,2,2022,LinkedIn Ads,Brand Awareness,3562.49,331.41,108051,4948,4245,405,3893.9,10942.45,27.02,0.0954,9.61,February
3/11/2024,3,2024,Email,Holiday Sales,3089.04,478.19,482184,18612,2327,173,3567.23,19573.2,113.14,0.0743,20.62,March
9/10/2022,9,2022,Email,Discount Week,1633.25,92.69,16116,10921,2561,248,1725.94,16238.35,65.48,0.0968,6.96,September
3/9/2020,3,2020,Referral,Black Friday Push,1428.37,249.16,21045,7660,1866,383,1677.53,11202.96,29.25,0.2053,4.38,March
6/29/2021,6,2021,Referral,Discount Week,3028.57,308.87,420543,11127,1871,218,3337.44,18951.4,86.93,0.1165,15.31,June
12/2/2024,12,2024,Google Search,Brand Awareness,4343.87,299.23,36709,15841,4052,87,4643.1,10196.52,117.2,0.0215,53.37,December
2/22/2020,2,2020,Instagram,Reactivation Campaign,4739,212.7,306761,2594,3180,82,4951.7,17764.71,216.64,0.0258,60.39,February
1/13/2024,1,2024,Referral,Holiday Sales,618.94,182.28,454355,5572,1103,62,801.22,7291.27,117.6,0.0562,12.92,January
7/23/2020,7,2020,Facebook Ads,Lead Gen Burst,858.66,80.88,158977,2420,1739,287,939.54,7697.12,26.82,0.165,3.27,July
5/5/2020,5,2020,Referral,Brand Awareness,4729.21,208.04,458364,19715,4668,42,4937.25,8478.99,201.88,0.009,117.55,May
11/5/2024,11,2024,Google Search,Holiday Sales,3709.02,98.08,204675,4760,3421,12,3807.1,11023.19,918.6,0.0035,317.26,November
2/12/2020,2,2020,Email,Discount Week,4426.67,372.5,230167,378,4631,321,4799.17,11159.11,34.76,0.0693,14.95,February
11/10/2024,11,2024,Google Search,Reactivation Campaign,1092.9,120.24,382923,13733,685,234,1213.14,10028.7,42.86,0.3416,5.18,November
4/20/2020,4,2020,Email,Summer Promo,2979.17,48.11,306063,5629,2075,329,3027.28,6258.82,19.02,0.1586,9.2,April
1/30/2022,1,2022,LinkedIn Ads,Reactivation Campaign,3535.58,285.14,346665,13172,4829,131,3820.72,18558.69,141.67,0.0271,29.17,January
8/13/2024,8,2024,LinkedIn Ads,Summer Promo,3432.55,305.71,487121,6844,1734,115,3738.26,11854,103.08,0.0663,32.51,August
4/21/2023,4,2023,Email,Black Friday Push,2099.94,438.52,477616,170,2196,218,2538.46,8273.24,37.95,0.0993,11.64,April
4/27/2022,4,2022,Instagram,Reactivation Campaign,175.43,296.95,220222,6799,672,137,472.38,13093.3,95.57,0.2039,3.45,April
4/4/2020,4,2020,Referral,Holiday Sales,2956.34,185.83,190518,13813,1617,106,3142.17,15405.74,145.34,0.0656,29.64,April
10/29/2023,10,2023,Facebook Ads,Summer Promo,1340.2,405.45,184500,17398,685,179,1745.65,19222.42,107.39,0.2613,9.75,October
3/23/2024,3,2024,Facebook Ads,Lead Gen Burst,2306.25,279.33,442110,15500,977,16,2585.58,10091.07,630.69,0.0164,161.6,March
6/18/2022,6,2022,TikTok,Holiday Sales,4792.15,58.05,475365,3725,2851,472,4850.2,2419.55,5.13,0.1656,10.28,June
12/25/2020,12,2020,Email,Lead Gen Burst,2055.27,291.61,269591,18510,2137,242,2346.88,8927.16,36.89,0.1132,9.7,December
6/18/2022,6,2022,Facebook Ads,Reactivation Campaign,4215.03,455.85,6499,5693,2468,334,4670.88,9683.62,28.99,0.1353,13.98,June
9/15/2024,9,2024,Instagram,Lead Gen Burst,1023.85,210.23,40041,11610,2534,381,1234.08,17960.48,47.14,0.1504,3.24,September
10/7/2020,10,2020,Email,Summer Promo,3395.06,162.24,294459,17750,2508,387,3557.3,8017.06,20.72,0.1543,9.19,October
5/3/2023,5,2023,Instagram,Holiday Sales,4887.33,88.87,133371,17630,4927,226,4976.2,19075.82,84.41,0.0459,22.02,May
5/3/2023,5,2023,Facebook Ads,Discount Week,599.28,92.69,383650,15433,4397,481,691.97,9805.61,20.39,0.1094,1.44,May
10/28/2021,10,2021,Facebook Ads,Brand Awareness,140.77,227.73,499221,3220,3188,242,368.5,19480.85,80.5,0.0759,1.52,October
4/2/2020,4,2020,TikTok,Summer Promo,2224.56,305.93,137066,405,4038,408,2530.49,362.33,0.89,0.101,6.2,April
11/2/2021,11,2021,Facebook Ads,Summer Promo,553.86,58.7,227486,9768,3172,457,612.56,17996.54,39.38,0.1441,1.34,November
3/1/2020,3,2020,Email,Discount Week,3767.08,470.99,213235,78,3002,141,4238.07,18636.18,132.17,0.047,30.06,March
9/25/2021,9,2021,LinkedIn Ads,Holiday Sales,4581.29,382.46,258831,14881,3232,386,4963.75,19228.21,49.81,0.1194,12.86,September
12/10/2022,12,2022,Email,Holiday Sales,2226.7,301.58,401705,17447,2157,199,2528.28,458.92,2.31,0.0923,12.7,December
11/27/2023,11,2023,Email,Reactivation Campaign,1367.69,417.65,354791,10944,1733,112,1785.34,3599.68,32.14,0.0646,15.94,November
12/17/2024,12,2024,TikTok,Lead Gen Burst,2228.58,58.49,295499,9069,2029,127,2287.07,13144.54,103.5,0.0626,18.01,December
10/25/2022,10,2022,TikTok,Reactivation Campaign,3644.89,248.88,336949,12688,334,21,3893.77,704.36,33.54,0.0629,185.42,October
1/29/2024,1,2024,Facebook Ads,Discount Week,144.37,322.44,331511,14939,2491,147,466.81,1459.46,9.93,0.059,3.18,January
8/26/2021,8,2021,Google Search,Reactivation Campaign,2988.32,417.75,373050,2074,1160,89,3406.07,4577.36,51.43,0.0767,38.27,August
11/12/2021,11,2021,Google Search,Discount Week,3105.13,396.07,380553,5889,1895,303,3501.2,10346.31,34.15,0.1599,11.56,November
6/17/2021,6,2021,TikTok,Holiday Sales,3224.67,152.99,340499,13553,4482,406,3377.66,11008.87,27.12,0.0906,8.32,June
11/29/2023,11,2023,Facebook Ads,Lead Gen Burst,1285.91,471.62,117220,10353,2190,203,1757.53,878.37,4.33,0.0927,8.66,November
4/17/2022,4,2022,Google Search,Reactivation Campaign,3598.86,79.69,222421,17188,4943,417,3678.55,3573.27,8.57,0.0844,8.82,April
3/16/2024,3,2024,Facebook Ads,Summer Promo,547.82,440.06,350317,17672,2322,416,987.88,10094.17,24.26,0.1792,2.37,March
10/6/2021,10,2021,Facebook Ads,Black Friday Push,1076.42,486.05,265140,1956,3626,448,1562.47,11960.02,26.7,0.1236,3.49,October
8/20/2020,8,2020,Facebook Ads,Brand Awareness,4399.6,105.03,252071,7449,4496,85,4504.63,3138.35,36.92,0.0189,53,August
6/7/2021,6,2021,Referral,Summer Promo,3719.74,366.59,307531,8011,2516,167,4086.33,8097.06,48.49,0.0664,24.47,June
12/11/2020,12,2020,Email,Holiday Sales,167.35,39.34,4089,12081,454,384,206.69,18107.15,47.15,0.8458,0.54,December
12/5/2022,12,2022,Facebook Ads,Brand Awareness,1317.04,214.6,361971,15178,1359,468,1531.64,19978.21,42.69,0.3444,3.27,December
6/29/2021,6,2021,Referral,Black Friday Push,1150.59,267.82,283803,15713,1298,72,1418.41,19746.85,274.26,0.0555,19.7,June
1/6/2023,1,2023,TikTok,Black Friday Push,1426.95,298.71,308322,1510,2470,298,1725.66,17657.16,59.25,0.1206,5.79,January
10/19/2024,10,2024,Google Search,Lead Gen Burst,1313.04,469.25,96965,15732,3107,485,1782.29,8014.27,16.52,0.1561,3.67,October
1/1/2023,1,2023,Email,Brand Awareness,406.38,342.68,82268,15243,1854,9,749.06,13794.17,1532.69,0.0049,83.23,January
3/4/2022,3,2022,LinkedIn Ads,Lead Gen Burst,2348.81,251.01,348186,17850,3180,281,2599.82,8448.53,30.07,0.0884,9.25,March
9/5/2020,9,2020,Google Search,Summer Promo,3690.39,408.64,369615,11095,4286,473,4099.03,13040.84,27.57,0.1104,8.67,September
2/16/2020,2,2020,Email,Discount Week,3072.99,476.26,202798,7816,3204,481,3549.25,6326.76,13.15,0.1501,7.38,February
2/18/2023,2,2023,LinkedIn Ads,Discount Week,3397.07,30.59,333255,17862,1238,258,3427.66,12202.8,47.3,0.2084,13.29,February
8/1/2020,8,2020,Google Search,Discount Week,497.63,491.61,238103,4428,1442,275,989.24,10570.42,38.44,0.1907,3.6,August
8/26/2020,8,2020,Email,Brand Awareness,4762.3,61.34,245754,7579,3357,238,4823.64,684.71,2.88,0.0709,20.27,August
12/15/2022,12,2022,Google Search,Discount Week,4208.61,410.91,166637,3121,4035,20,4619.52,15855.92,792.8,0.005,230.98,December
12/15/2020,12,2020,Google Search,Summer Promo,4044.94,154.56,363579,16989,257,490,4199.5,435.58,0.89,1.9066,8.57,December
4/16/2020,4,2020,LinkedIn Ads,Lead Gen Burst,4132.62,83.45,90242,17997,23,233,4216.07,6004.49,25.77,10.1304,18.09,April
4/10/2022,4,2022,Google Search,Brand Awareness,4670.28,231.13,376348,11742,2764,490,4901.41,317.3,0.65,0.1773,10,April
2/17/2020,2,2020,Google Search,Lead Gen Burst,2766.84,329.1,154956,1090,227,221,3095.94,7648.79,34.61,0.9736,14.01,February
5/15/2024,5,2024,LinkedIn Ads,Brand Awareness,1081.38,202.86,280343,2736,7,326,1284.24,1450.58,4.45,46.5714,3.94,May
12/2/2020,12,2020,TikTok,Lead Gen Burst,3122.24,46.19,61038,12716,1264,17,3168.43,18287.52,1075.74,0.0134,186.38,December
11/15/2022,11,2022,Facebook Ads,Black Friday Push,3740.12,307.74,58786,2603,4954,380,4047.86,8430.45,22.19,0.0767,10.65,November
3/14/2022,3,2022,Instagram,Lead Gen Burst,3715.8,453.15,372780,1829,4328,89,4168.95,9298.02,104.47,0.0206,46.84,March
7/4/2023,7,2023,Referral,Discount Week,2655.1,203.94,237042,13236,4599,486,2859.04,7127.03,14.66,0.1057,5.88,July
1/8/2020,1,2020,Instagram,Black Friday Push,435.45,123.84,312438,16509,2573,196,559.29,12624.62,64.41,0.0762,2.85,January
9/16/2021,9,2021,Instagram,Lead Gen Burst,1918.45,232.44,210087,5107,1890,350,2150.89,15731.28,44.95,0.1852,6.15,September
6/30/2023,6,2023,Email,Brand Awareness,4611.76,43.21,166250,18783,1304,84,4654.97,13033.31,155.16,0.0644,55.42,June
9/11/2024,9,2024,Facebook Ads,Brand Awareness,2963.8,413.83,406881,19207,2343,387,3377.63,15014.5,38.8,0.1652,8.73,September
12/19/2021,12,2021,Email,Brand Awareness,2737.83,416.64,263678,2312,1081,87,3154.47,18138.28,208.49,0.0805,36.26,December
10/29/2020,10,2020,Facebook Ads,Holiday Sales,1417.38,302.24,354972,19663,3763,307,1719.62,17298.22,56.35,0.0816,5.6,October
9/30/2021,9,2021,LinkedIn Ads,Summer Promo,1905.4,189.49,299276,10358,3186,338,2094.89,13546.36,40.08,0.1061,6.2,September
2/25/2020,2,2020,LinkedIn Ads,Brand Awareness,4487.2,403.9,378864,16826,4815,154,4891.1,4449.83,28.9,0.032,31.76,February
12/26/2021,12,2021,Facebook Ads,Black Friday Push,3365.67,286.25,299254,17542,952,440,3651.92,12826.52,29.15,0.4622,8.3,December
6/9/2021,6,2021,Google Search,Brand Awareness,3958.2,416.45,190826,5238,3743,228,4374.65,10220.45,44.83,0.0609,19.19,June
4/18/2021,4,2021,TikTok,Holiday Sales,2326.29,323.1,326724,8852,2736,448,2649.39,14400.94,32.14,0.1637,5.91,April
1/28/2020,1,2020,Google Search,Discount Week,3188.21,396.51,416685,5107,4012,264,3584.72,16692.05,63.23,0.0658,13.58,January
3/18/2020,3,2020,TikTok,Black Friday Push,1317.08,307.31,327160,4048,874,465,1624.39,14905.89,32.06,0.532,3.49,March
5/24/2023,5,2023,Email,Holiday Sales,3556.76,218.79,47233,8914,98,223,3775.55,16961.91,76.06,2.2755,16.93,May
11/10/2023,11,2023,TikTok,Discount Week,2195.25,479.81,497020,3727,2992,421,2675.06,1464.55,3.48,0.1407,6.35,November
12/30/2020,12,2020,Email,Reactivation Campaign,2268.47,279.73,393007,5846,4660,493,2548.2,826.08,1.68,0.1058,5.17,December
10/27/2021,10,2021,LinkedIn Ads,Reactivation Campaign,3281.68,310.44,198780,14500,1780,121,3592.12,5318.31,43.95,0.068,29.69,October
6/9/2021,6,2021,Instagram,Black Friday Push,4687.78,125.83,452448,6413,2265,481,4813.61,18033.19,37.49,0.2124,10.01,June
11/29/2021,11,2021,LinkedIn Ads,Lead Gen Burst,413.63,320.31,225522,8173,440,411,733.94,16508.45,40.17,0.9341,1.79,November
8/28/2023,8,2023,LinkedIn Ads,Summer Promo,4141.24,294.37,480653,8272,4952,173,4435.61,13718,79.29,0.0349,25.64,August
6/1/2022,6,2022,Instagram,Summer Promo,1532.68,108.72,107311,13704,4305,4,1641.4,14075.02,3518.76,0.0009,410.35,June
10/27/2022,10,2022,TikTok,Holiday Sales,2275.21,48.6,35409,17834,3149,342,2323.81,14588.08,42.66,0.1086,6.79,October
10/23/2022,10,2022,TikTok,Discount Week,207.38,310.09,247231,4121,3592,128,517.47,18863.53,147.37,0.0356,4.04,October
7/4/2024,7,2024,Email,Summer Promo,1575.13,386.57,413540,8858,81,474,1961.7,16677.38,35.18,5.8519,4.14,July
7/7/2022,7,2022,Google Search,Discount Week,2562.89,271.23,402954,2836,820,480,2834.12,12543.13,26.13,0.5854,5.9,July
1/19/2022,1,2022,Email,Discount Week,375.26,128.85,497246,920,772,472,504.11,13381.17,28.35,0.6114,1.07,January
12/28/2020,12,2020,Google Search,Holiday Sales,2506.37,339.93,287198,4246,3690,110,2846.3,4432.06,40.29,0.0298,25.88,December
11/9/2024,11,2024,LinkedIn Ads,Holiday Sales,4642.84,58.45,30709,11846,110,355,4701.29,13214.91,37.23,3.2273,13.24,November
3/11/2024,3,2024,Instagram,Holiday Sales,616.43,232.08,110321,2789,3921,37,848.51,8608.64,232.67,0.0094,22.93,March
7/21/2023,7,2023,LinkedIn Ads,Summer Promo,3845.76,98.42,479859,990,2878,480,3944.18,3228.65,6.73,0.1668,8.22,July
3/9/2024,3,2024,Facebook Ads,Reactivation Campaign,2107.39,108.54,1363,390,3351,71,2215.93,16166.78,227.7,0.0212,31.21,March
3/16/2022,3,2022,TikTok,Holiday Sales,3310.35,117.1,273502,4183,3153,289,3427.45,10302.89,35.65,0.0917,11.86,March
1/8/2022,1,2022,Google Search,Summer Promo,1375.16,205.62,495829,17093,3153,31,1580.78,19553.02,630.74,0.0098,50.99,January
11/4/2022,11,2022,Email,Holiday Sales,881.51,44.55,397456,10275,1470,439,926.06,5777.25,13.16,0.2986,2.11,November
4/30/2023,4,2023,Instagram,Brand Awareness,886.27,210.94,466417,9802,2592,381,1097.21,9717.27,25.5,0.147,2.88,April
7/12/2024,7,2024,Google Search,Discount Week,445.41,265.62,46689,3507,249,268,711.03,9070.31,33.84,1.0763,2.65,July
4/29/2021,4,2021,Email,Holiday Sales,1009.67,251.98,265080,9898,2630,11,1261.65,2591.43,235.58,0.0042,114.7,April
1/28/2020,1,2020,TikTok,Black Friday Push,3354.67,203.74,375416,19409,3854,344,3558.41,8637.08,25.11,0.0893,10.34,January
12/14/2021,12,2021,LinkedIn Ads,Discount Week,4420.28,422.79,92074,9291,1410,328,4843.07,5893.56,17.97,0.2326,14.77,December
11/28/2022,11,2022,TikTok,Discount Week,4089.22,89.76,176037,503,986,32,4178.98,3374.35,105.45,0.0325,130.59,November
7/20/2023,7,2023,Referral,Holiday Sales,3457.16,262.73,209606,9946,3813,57,3719.89,5786.68,101.52,0.0149,65.26,July
6/8/2023,6,2023,Facebook Ads,Reactivation Campaign,641.12,49.78,1882,11026,146,166,690.9,4818.38,29.03,1.137,4.16,June
3/26/2020,3,2020,Referral,Lead Gen Burst,1517.02,54.15,414440,15922,897,188,1571.17,14734.66,78.38,0.2096,8.36,March
2/6/2024,2,2024,Instagram,Reactivation Campaign,1618.05,295.46,368371,868,2404,342,1913.51,809.35,2.37,0.1423,5.6,February
5/5/2020,5,2020,Google Search,Holiday Sales,1324.79,291.69,255822,4918,4645,482,1616.48,12425.76,25.78,0.1038,3.35,May
3/22/2022,3,2022,Instagram,Discount Week,2623.53,441.46,126865,16446,2965,19,3064.99,15261.09,803.22,0.0064,161.32,March
6/20/2021,6,2021,LinkedIn Ads,Black Friday Push,2724.21,287.78,124745,12221,2204,116,3011.99,9718.32,83.78,0.0526,25.97,June
5/24/2020,5,2020,Email,Discount Week,1848.74,480.7,425041,970,1474,468,2329.44,18644.99,39.84,0.3175,4.98,May
3/28/2024,3,2024,TikTok,Reactivation Campaign,1833.57,43.37,464956,18852,2705,184,1876.94,14216.04,77.26,0.068,10.2,March
5/20/2023,5,2023,Referral,Black Friday Push,4159.92,67.04,29885,9556,3010,270,4226.96,15008.89,55.59,0.0897,15.66,May
1/25/2020,1,2020,Referral,Summer Promo,3967.53,41.15,172128,6525,4863,33,4008.68,4099.28,124.22,0.0068,121.48,January
5/22/2024,5,2024,LinkedIn Ads,Brand Awareness,1608.2,108.93,397419,2067,3379,10,1717.13,15590.45,1559.04,0.003,171.71,May
11/18/2023,11,2023,Referral,Discount Week,4577.56,279.81,192313,8007,4724,80,4857.37,16675.48,208.44,0.0169,60.72,November
3/7/2020,3,2020,LinkedIn Ads,Holiday Sales,4768.79,329.87,396460,16280,660,192,5098.66,7353.07,38.3,0.2909,26.56,March
8/20/2020,8,2020,Instagram,Summer Promo,1701.04,41.88,361466,9470,2773,320,1742.92,4424.59,13.83,0.1154,5.45,August
4/18/2020,4,2020,TikTok,Brand Awareness,1836.68,474.07,331763,4842,47,190,2310.75,7824,41.18,4.0426,12.16,April
3/15/2023,3,2023,Google Search,Holiday Sales,2577.61,424.24,22584,13287,2316,68,3001.85,14844.24,218.3,0.0294,44.14,March
4/20/2020,4,2020,Email,Lead Gen Burst,4711.49,162.37,271665,18868,1665,475,4873.86,8469.25,17.83,0.2853,10.26,April
8/15/2020,8,2020,Google Search,Holiday Sales,4393.97,57.05,182089,16301,4696,348,4451.02,14785.71,42.49,0.0741,12.79,August
4/20/2020,4,2020,Instagram,Black Friday Push,602.58,101.55,296685,19302,2229,125,704.13,2448.58,19.59,0.0561,5.63,April
2/2/2024,2,2024,Email,Black Friday Push,2024.38,80.93,30063,10757,2115,427,2105.31,16159.03,37.84,0.2019,4.93,February
2/3/2020,2,2020,Referral,Lead Gen Burst,2811.52,79.18,71268,1488,962,336,2890.7,5213.51,15.52,0.3493,8.6,February
9/14/2021,9,2021,Facebook Ads,Summer Promo,2565.35,268.91,257306,3593,565,59,2834.26,5128.79,86.93,0.1044,48.04,September
12/4/2024,12,2024,Instagram,Brand Awareness,1049.93,138.01,127218,11417,1335,436,1187.94,11889.54,27.27,0.3266,2.72,December
10/24/2023,10,2023,Instagram,Holiday Sales,4308.2,191.91,381350,18215,1317,97,4500.11,1588.34,16.37,0.0737,46.39,October
1/17/2022,1,2022,TikTok,Black Friday Push,3417.01,494.96,459168,15570,1826,496,3911.97,720.69,1.45,0.2716,7.89,January
8/17/2021,8,2021,Google Search,Summer Promo,4205.75,348.47,225126,6393,3007,275,4554.22,5368.37,19.52,0.0915,16.56,August
4/26/2024,4,2024,Instagram,Lead Gen Burst,4307.94,475.51,171635,2313,3408,149,4783.45,10853.74,72.84,0.0437,32.1,April
2/28/2021,2,2021,Instagram,Reactivation Campaign,3766.94,88.43,171824,10211,4950,278,3855.37,18170.8,65.36,0.0562,13.87,February
9/4/2021,9,2021,Referral,Discount Week,2252.13,203.43,227305,261,2656,265,2455.56,16959.42,64,0.0998,9.27,September
3/21/2024,3,2024,Referral,Reactivation Campaign,3091.68,286.27,396783,13859,1819,9,3377.95,9910.84,1101.2,0.0049,375.33,March
11/22/2021,11,2021,Email,Reactivation Campaign,885.79,56.84,410337,7077,1746,457,942.63,933.63,2.04,0.2617,2.06,November
7/29/2023,7,2023,LinkedIn Ads,Black Friday Push,3400.86,22.01,395890,381,4706,283,3422.87,10798,38.16,0.0601,12.09,July
9/5/2023,9,2023,LinkedIn Ads,Lead Gen Burst,978.34,341.81,77411,8219,3813,273,1320.15,14154.95,51.85,0.0716,4.84,September
10/27/2024,10,2024,Facebook Ads,Holiday Sales,3500.35,328.07,110876,9183,2882,428,3828.42,6915.46,16.16,0.1485,8.94,October
1/6/2024,1,2024,LinkedIn Ads,Reactivation Campaign,1225.03,217.18,460491,14641,3275,301,1442.21,2399.05,7.97,0.0919,4.79,January
11/10/2020,11,2020,TikTok,Reactivation Campaign,676,255.03,199153,16175,4088,8,931.03,5715.65,714.46,0.002,116.38,November
5/26/2022,5,2022,Facebook Ads,Brand Awareness,909.89,219.41,161212,777,750,208,1129.3,15477.46,74.41,0.2773,5.43,May
10/30/2024,10,2024,Email,Black Friday Push,109.76,31.52,141399,11104,562,402,141.28,7154.63,17.8,0.7153,0.35,October
11/1/2023,11,2023,Referral,Black Friday Push,3621.82,180.98,464879,3293,3306,125,3802.8,16277.23,130.22,0.0378,30.42,November
